Age,Uncertainty,Landform,Sigma
12.40629758,0.188106633,Outer Pleta Naua,2 sigma
12.39325165,0.510822999,Outer Pleta Naua,2 sigma
12.43814598,0.212946826,Outer Pleta Naua,2 sigma
12.86255469,0.144407145,Outer Pleta Naua,2 sigma
12.36895362,0.08693858,Outer Pleta Naua,2 sigma
12.43156907,0.476945811,Outer Pleta Naua,2 sigma
12.43437968,0.187321628,Outer Pleta Naua,2 sigma
12.29368799,0.449131337,Outer Pleta Naua,2 sigma
12.7738688,0.164709719,Outer Pleta Naua,2 sigma
12.55618788,0.149413784,Outer Pleta Naua,2 sigma
12.63360782,0.303783643,Outer Pleta Naua,2 sigma
12.31483396,0.552518484,Outer Pleta Naua,2 sigma
12.45241992,0.412252041,Outer Pleta Naua,2 sigma
12.23089343,0.087522606,Outer Pleta Naua,2 sigma
12.40103194,0.35671751,Outer Pleta Naua,2 sigma
12.47881868,0.130838961,Outer Pleta Naua,2 sigma
12.49538925,0.324229882,Outer Pleta Naua,2 sigma
12.68962049,0.427004552,Outer Pleta Naua,2 sigma
12.32592442,0.218791081,Outer Pleta Naua,2 sigma
12.61158917,0.520736848,Outer Pleta Naua,2 sigma
12.43228955,0.311368732,Outer Pleta Naua,2 sigma
12.11929167,0.152090427,Outer Pleta Naua,2 sigma
12.28438856,0.235450414,Outer Pleta Naua,2 sigma
12.57951514,0.143926438,Outer Pleta Naua,2 sigma
12.39191434,0.348331805,Outer Pleta Naua,2 sigma
12.34652494,0.434844979,Outer Pleta Naua,2 sigma
12.37516404,0.394183263,Outer Pleta Naua,2 sigma
12.60180938,0.327755818,Outer Pleta Naua,2 sigma
12.32551606,0.37998157,Outer Pleta Naua,2 sigma
12.73691876,0.233961685,Outer Pleta Naua,2 sigma
12.51264181,0.412036529,Outer Pleta Naua,2 sigma
12.52392791,0.286882163,Outer Pleta Naua,2 sigma
12.52719451,0.158619393,Outer Pleta Naua,2 sigma
12.40824716,0.507302488,Outer Pleta Naua,2 sigma
12.5390139,0.215270564,Outer Pleta Naua,2 sigma
12.69313068,0.204921334,Outer Pleta Naua,2 sigma
12.16198439,0.049198682,Outer Pleta Naua,2 sigma
12.70627631,0.209388661,Outer Pleta Naua,2 sigma
12.6825659,0.480382854,Outer Pleta Naua,2 sigma
12.29773784,0.158349404,Outer Pleta Naua,2 sigma
12.66411491,0.303075024,Outer Pleta Naua,2 sigma
12.49745306,0.277753843,Outer Pleta Naua,2 sigma
12.44393644,0.246044095,Outer Pleta Naua,2 sigma
12.509106,0.339026454,Outer Pleta Naua,2 sigma
12.36836443,0.282683025,Outer Pleta Naua,2 sigma
12.71845864,0.380714279,Outer Pleta Naua,2 sigma
12.48172138,0.420041819,Outer Pleta Naua,2 sigma
12.62908997,0.368742335,Outer Pleta Naua,2 sigma
12.37411854,0.359793829,Outer Pleta Naua,2 sigma
12.52649447,0.347950966,Outer Pleta Naua,2 sigma
12.74306361,0.272053749,Outer Pleta Naua,2 sigma
12.31525428,0.243408166,Outer Pleta Naua,2 sigma
12.54668517,0.650181456,Outer Pleta Naua,2 sigma
12.62686649,0.425523992,Outer Pleta Naua,2 sigma
12.45152569,0.113348515,Outer Pleta Naua,2 sigma
12.43966942,0.311568097,Outer Pleta Naua,2 sigma
12.48756193,0.557201202,Outer Pleta Naua,2 sigma
12.75257607,0.216530825,Outer Pleta Naua,2 sigma
12.13199982,0.253384629,Outer Pleta Naua,2 sigma
12.65835518,0.092082043,Outer Pleta Naua,2 sigma
12.34209764,0.407149293,Outer Pleta Naua,2 sigma
12.54043776,0.093040939,Outer Pleta Naua,2 sigma
12.47828762,0.368320587,Outer Pleta Naua,2 sigma
12.31161698,0.319787995,Outer Pleta Naua,2 sigma
12.46289475,0.300233548,Outer Pleta Naua,2 sigma
12.34922008,0.241137104,Outer Pleta Naua,2 sigma
12.67093771,0.405332001,Outer Pleta Naua,2 sigma
12.86386145,0.064045057,Outer Pleta Naua,2 sigma
12.53455034,0.309330226,Outer Pleta Naua,2 sigma
12.75846888,0.1796568,Outer Pleta Naua,2 sigma
