Arànser Left ,11.77277938,2.017596923,2.017596923,ARL-153
Arànser Left ,18.62083182,2.013714106,2.013714106,ARL-154
Arànser Left ,18.16127235,2.013231904,2.013231904,ARL-155
Arànser Left ,14.37731318,2.013325501,2.013325501,ARL-156
Arànser Left ,23.26033215,2.024539241,2.024539241,ARL-157
Arànser Left ,23.07707602,2.023907148,2.023907148,ARL-158
Arànser Left ,8.070245582,2.029525544,2.029525544,ARL-159
Arànser Left ,23.54375116,2.025549707,2.025549707,ARL-160
Arànser Left ,22.88487574,2.023262168,2.023262168,ARL-161
Arànser Left ,18.79047142,2.013919084,2.013919084,ARL-162
Arànser Left ,22.94741139,2.023470004,2.023470004,ARL-163
Arànser Left ,16.02910805,2.012392996,2.012392996,ARL-164
Arànser Left ,17.44450538,2.01269308,2.01269308,ARL-165
Arànser Left ,18.08965251,2.013166375,2.013166375,ARL-166
Arànser Left ,23.55687585,2.025597467,2.025597467,ARL-167
Arànser Left ,14.12808605,2.013586071,2.013586071,ARL-168
Arànser Left ,16.01064858,2.012395785,2.012395785,ARL-169
Arànser Left ,23.43562035,2.025159481,2.025159481,ARL-170
Arànser Left ,23.24838118,2.02449751,2.02449751,ARL-171
Arànser Left ,22.23351918,2.021213369,2.021213369,ARL-172
Arànser Left ,23.60941348,2.025789505,2.025789505,ARL-173
Arànser Left ,23.45853518,2.025241692,2.025241692,ARL-174
Arànser Left ,20.33086734,2.016445213,2.016445213,ARL-175
Arànser Left ,24.41953404,2.028923931,2.028923931,ARL-176
Arànser Left ,22.39519755,2.021702155,2.021702155,ARL-177
Arànser Left ,23.04138045,2.023785971,2.023785971,ARL-178
Arànser Left ,7.693020386,2.031123093,2.031123093,ARL-179
Arànser Left ,13.61280673,2.014224362,2.014224362,ARL-180
Arànser Left ,24.36491479,2.028702392,2.028702392,ARL-181
Arànser Left ,11.44937966,2.018365751,2.018365751,ARL-182
Arànser Left ,13.78009957,2.014002424,2.014002424,ARL-183
Arànser Left ,4.731707528,2.046084666,2.046084666,ARL-184
Arànser Left ,22.01005629,2.020559307,2.020559307,ARL-185
Arànser Left ,13.0360834,2.015097797,2.015097797,ARL-186
Arànser Left ,6.645172309,2.035927951,2.035927951,ARL-187
Arànser Left ,15.39119325,2.012589418,2.012589418,ARL-188
Arànser Left ,6.891673011,2.034749184,2.034749184,ARL-189
Arànser Left ,22.92907284,2.023408854,2.023408854,ARL-190
Arànser Left ,5.365242672,2.04252514,2.04252514,ARL-191
Arànser Left (NA),1.966513171,2.063870819,2.063870819,ARL-192
Arànser Left ,24.13602379,2.027790037,2.027790037,ARL-193
Arànser Left ,7.848592372,2.030455743,2.030455743,ARL-194
Arànser Left ,15.83015109,2.012432145,2.012432145,ARL-195
Arànser Left ,14.15197243,2.013559737,2.013559737,ARL-196
Arànser Left ,23.49238347,2.025363605,2.025363605,ARL-197
Arànser Left ,23.74652292,2.026297128,2.026297128,ARL-198
Arànser Left ,11.1390677,2.019152821,2.019152821,ARL-199
Arànser Left ,23.11496637,2.02403647,2.02403647,ARL-200
Arànser Left ,22.85579436,2.02316618,2.02316618,ARL-201
Arànser Left ,21.91719009,2.020294841,2.020294841,ARL-202
Arànser Left ,13.74238172,2.014051228,2.014051228,ARL-203
Arànser Left ,6.487055527,2.036699715,2.036699715,ARL-204
Arànser Left ,7.941582642,2.030062545,2.030062545,ARL-205
Arànser Left ,21.09209737,2.018134863,2.018134863,ARL-206
Arànser Left ,23.45744373,2.02523777,2.02523777,ARL-207
Arànser Left ,21.47036127,2.019082734,2.019082734,ARL-208
Arànser Left ,13.60406529,2.014236348,2.014236348,ARL-209
Arànser Left ,24.45524008,2.029069555,2.029069555,ARL-210
Arànser Left ,13.36087115,2.014585262,2.014585262,ARL-211
Arànser Left ,17.3198255,2.012625902,2.012625902,ARL-212
Arànser Left ,23.65982049,2.025975043,2.025975043,ARL-213
Arànser Left ,17.73231812,2.012878203,2.012878203,ARL-214
Arànser Left ,24.25032167,2.028242387,2.028242387,ARL-215
Arànser Left ,23.64995374,2.025938626,2.025938626,ARL-216
Arànser Left ,24.69476584,2.030062714,2.030062714,ARL-217
Arànser Left ,24.01538763,2.027319618,2.027319618,ARL-218
Arànser Left ,23.05111276,2.023818946,2.023818946,ARL-219
Arànser Left ,24.08285918,2.027581835,2.027581835,ARL-220
Arànser Left ,23.48473805,2.025336019,2.025336019,ARL-221
Arànser Left ,21.92035279,2.020303776,2.020303776,ARL-222
Arànser Left ,13.9427408,2.013800212,2.013800212,ARL-223
Arànser Left ,16.57714688,2.012388826,2.012388826,ARL-224
Arànser Left ,20.093487,2.015977949,2.015977949,ARL-225
Arànser Left ,16.10024881,2.012383864,2.012383864,ARL-226
Arànser Left ,9.07846493,2.025600991,2.025600991,ARL-227
Arànser Left ,24.0187035,2.027332452,2.027332452,ARL-228
Arànser Left ,23.64337712,2.02591438,2.02591438,ARL-229
Arànser Left ,23.05003129,2.02381528,2.02381528,ARL-230
Arànser Left ,7.439757271,2.032234999,2.032234999,ARL-231
Arànser Left ,22.82458002,2.023063622,2.023063622,ARL-232
Arànser Left ,11.02428887,2.019456178,2.019456178,ARL-233
Arànser Left ,22.85364094,2.023159089,2.023159089,ARL-234
Arànser Left ,5.240560454,2.043210335,2.043210335,ARL-235
Arànser Left ,7.525796064,2.031853721,2.031853721,ARL-236
Arànser Left ,17.8822214,2.012991226,2.012991226,ARL-237
Arànser Left ,20.91344257,2.017712156,2.017712156,ARL-238
Arànser Left ,7.4648664,2.032123352,2.032123352,ARL-239
Arànser Left ,24.27810834,2.028353333,2.028353333,ARL-240
Arànser Left ,22.54035828,2.02215213,2.02215213,ARL-241
Arànser Left ,21.32137272,2.018700822,2.018700822,ARL-242
Arànser Left ,21.99315706,2.02051086,2.02051086,ARL-243
Arànser Left ,24.00212661,2.027268347,2.027268347,ARL-244
Arànser Left ,23.88736349,2.026828274,2.026828274,ARL-245
Arànser Left ,12.57167321,2.01592309,2.01592309,ARL-246
Arànser Left ,23.8422018,2.026656886,2.026656886,ARL-247
Arànser Left ,18.27086136,2.013337195,2.013337195,ARL-248
Arànser Left ,23.02300303,2.023723831,2.023723831,ARL-249
Arànser Left ,23.2386055,2.024463428,2.024463428,ARL-250
Arànser Left ,13.96652757,2.013771759,2.013771759,ARL-251
Arànser Left ,13.57697779,2.014273733,2.014273733,ARL-252
Arànser Left ,15.51056188,2.012536992,2.012536992,ARL-253
Arànser Left ,12.3722972,2.016310741,2.016310741,ARL-254
Arànser Left ,21.52570814,2.019227444,2.019227444,ARL-255
Arànser Left ,17.98147436,2.013072316,2.013072316,ARL-256
Arànser Left ,16.56219516,2.012386921,2.012386921,ARL-257
Arànser Left ,22.8461048,2.023134292,2.023134292,ARL-258
Arànser Left ,15.8319892,2.012431692,2.012431692,ARL-259
Arànser Left ,23.87303895,2.026773803,2.026773803,ARL-260
Arànser Left ,22.68921354,2.022624479,2.022624479,ARL-261
Arànser Left ,23.64447316,2.025918419,2.025918419,ARL-262
Arànser Left ,23.49019893,2.02535572,2.02535572,ARL-263
Arànser Left ,22.49868271,2.022021866,2.022021866,ARL-264
Arànser Left ,2.10793819,2.062873209,2.062873209,ARL-265
Arànser Left ,11.1374141,2.019157144,2.019157144,ARL-266
Arànser Left ,18.27280343,2.013339116,2.013339116,ARL-267
Arànser Left ,18.27086136,2.013337195,2.013337195,ARL-268
Arànser Left ,18.86323257,2.014011458,2.014011458,ARL-269
Arànser Left ,22.22396457,2.021184892,2.021184892,ARL-270
